road_id,hour,day_of_week,weather,is_holiday,road_capacity,road_length_km,historical_flow,avg_speed_kmh
8-10,2,Sunday,rain,1,2200.0,3.3,100,47.79
8-10,20,Monday,clear,0,2200.0,3.3,115.88,53.38
8-10,19,Tuesday,fog,0,2200.0,3.3,143.03,44.63
8-10,14,Friday,clear,0,2200.0,3.3,100,54.99
8-10,8,Tuesday,rain,0,2200.0,3.3,100,39.01
8-10,17,Wednesday,rain,0,2200.0,3.3,100,42.42
8-10,4,Wednesday,cloudy,0,2200.0,3.3,100,54.46
8-10,16,Monday,rain,0,2200.0,3.3,100,41.26
8-10,23,Thursday,fog,1,2200.0,3.3,100,49.26
8-10,2,Thursday,rain,0,2200.0,3.3,100,49.31
8-10,22,Thursday,clear,0,2200.0,3.3,100,54.88
8-10,19,Tuesday,clear,0,2200.0,3.3,100,49.36
8-10,5,Sunday,clear,0,2200.0,3.3,100,54.2
8-10,14,Monday,fog,0,2200.0,3.3,100,49.86
8-10,11,Tuesday,fog,0,2200.0,3.3,100,52.14
8-10,21,Saturday,clear,0,2200.0,3.3,100,51.51
8-10,4,Sunday,fog,0,2200.0,3.3,100,51.45
8-10,8,Sunday,clear,0,2200.0,3.3,100,44.97
8-10,3,Tuesday,rain,0,2200.0,3.3,100,46.5
8-10,16,Sunday,fog,0,2200.0,3.3,100,42.36
8-10,17,Tuesday,clear,1,2200.0,3.3,100,47.25
8-10,0,Friday,fog,0,2200.0,3.3,126.18,49.81
8-10,9,Wednesday,cloudy,1,2200.0,3.3,100,49.03
8-10,11,Saturday,clear,1,2200.0,3.3,100,51.48
8-10,23,Monday,clear,0,2200.0,3.3,118.66,52.74
8-10,2,Friday,cloudy,1,2200.0,3.3,100,50.43
8-10,13,Friday,fog,0,2200.0,3.3,100,52.86
8-10,0,Saturday,clear,0,2200.0,3.3,100,52.58
8-10,22,Thursday,cloudy,1,2200.0,3.3,100,51.56
8-10,6,Friday,cloudy,0,2200.0,3.3,100,52.48
8-10,16,Monday,rain,1,2200.0,3.3,100,41.0
8-10,4,Tuesday,fog,0,2200.0,3.3,100,52.49
8-10,17,Wednesday,clear,1,2200.0,3.3,100,50.22
8-10,14,Saturday,fog,0,2200.0,3.3,100,46.91
8-10,17,Friday,clear,0,2200.0,3.3,100,50.63
8-10,9,Sunday,rain,0,2200.0,3.3,100,39.56
8-10,12,Thursday,rain,0,2200.0,3.3,100,49.8
8-10,14,Sunday,fog,0,2200.0,3.3,100,46.94
8-10,13,Sunday,cloudy,1,2200.0,3.3,100,54.84
8-10,18,Sunday,cloudy,0,2200.0,3.3,131.49,45.44
8-10,14,Monday,cloudy,0,2200.0,3.3,129.97,50.07
8-10,1,Friday,rain,0,2200.0,3.3,100,48.91
8-10,17,Monday,fog,0,2200.0,3.3,100,47.39
8-10,4,Saturday,cloudy,0,2200.0,3.3,100,54.75
8-10,17,Friday,cloudy,0,2200.0,3.3,100,49.86
8-10,2,Wednesday,clear,1,2200.0,3.3,100,55.58
8-10,19,Saturday,rain,0,2200.0,3.3,100,45.65
8-10,6,Monday,cloudy,1,2200.0,3.3,125.9,52.54
8-10,18,Thursday,clear,0,2200.0,3.3,109.63,47.11
8-10,5,Sunday,clear,1,2200.0,3.3,100,55.98
8-10,17,Tuesday,clear,1,2200.0,3.3,100,46.34
8-10,4,Friday,fog,0,2200.0,3.3,100,48.87
8-12,9,Tuesday,cloudy,0,2600.0,14.8,100,44.65
8-12,12,Friday,rain,0,2600.0,14.8,110.36,49.14
8-12,16,Monday,rain,0,2600.0,14.8,100,45.14
8-12,8,Tuesday,clear,0,2600.0,14.8,100,47.59
8-12,18,Saturday,rain,1,2600.0,14.8,100,42.94
8-12,20,Tuesday,rain,0,2600.0,14.8,100,49.28
8-12,20,Friday,cloudy,1,2600.0,14.8,100,50.56
8-12,13,Friday,clear,0,2600.0,14.8,100,52.3
8-12,13,Wednesday,cloudy,1,2600.0,14.8,100,55.38
8-12,6,Thursday,fog,0,2600.0,14.8,100,50.83
8-12,5,Wednesday,rain,0,2600.0,14.8,100,47.47
8-12,12,Monday,rain,0,2600.0,14.8,100,49.79
8-12,17,Sunday,clear,1,2600.0,14.8,100,48.23
8-12,21,Saturday,cloudy,0,2600.0,14.8,100,53.02
8-12,20,Tuesday,clear,1,2600.0,14.8,100,54.0
8-12,23,Tuesday,clear,0,2600.0,14.8,100,54.32
8-12,21,Friday,cloudy,0,2600.0,14.8,102.69,55.33
8-12,3,Sunday,fog,1,2600.0,14.8,100,49.88
8-12,10,Wednesday,cloudy,0,2600.0,14.8,123.9,44.04
8-12,0,Wednesday,clear,1,2600.0,14.8,100,51.72
8-12,2,Saturday,cloudy,0,2600.0,14.8,142.51,52.48
8-12,5,Sunday,rain,1,2600.0,14.8,100,47.38
8-12,5,Sunday,rain,1,2600.0,14.8,100,50.95
8-12,8,Tuesday,cloudy,1,2600.0,14.8,100,46.2
8-12,0,Sunday,rain,0,2600.0,14.8,100,49.18
8-12,19,Saturday,rain,0,2600.0,14.8,100,40.71
8-12,9,Friday,rain,0,2600.0,14.8,100,40.21
8-12,12,Monday,clear,0,2600.0,14.8,100,55.55
8-12,22,Tuesday,clear,1,2600.0,14.8,100,53.03
8-12,10,Wednesday,fog,1,2600.0,14.8,100,43.05
8-12,13,Friday,cloudy,0,2600.0,14.8,100,54.62
8-12,17,Saturday,rain,0,2600.0,14.8,100,45.86
8-12,20,Monday,clear,0,2600.0,14.8,100,54.81
8-12,12,Saturday,cloudy,0,2600.0,14.8,100,54.6
8-12,16,Saturday,cloudy,1,2600.0,14.8,100,45.33
8-12,19,Wednesday,rain,1,2600.0,14.8,137.99,43.33
8-12,13,Tuesday,fog,0,2600.0,14.8,100,50.41
8-12,3,Tuesday,cloudy,1,2600.0,14.8,100,53.54
8-12,3,Tuesday,rain,1,2600.0,14.8,100,49.52
8-12,4,Thursday,clear,0,2600.0,14.8,100,56.12
8-12,1,Saturday,clear,0,2600.0,14.8,115.97,56.36
8-12,16,Tuesday,fog,0,2600.0,14.8,100,47.17
8-12,9,Wednesday,rain,0,2600.0,14.8,102.49,42.83
8-12,8,Monday,rain,0,2600.0,14.8,100,40.12
8-12,8,Friday,rain,0,2600.0,14.8,100,44.39
8-12,4,Monday,fog,1,2600.0,14.8,100,48.7
8-12,18,Wednesday,clear,0,2600.0,14.8,100,47.97
8-12,2,Thursday,cloudy,0,2600.0,14.8,100,51.59
8-12,12,Wednesday,clear,0,2600.0,14.8,100,51.31
8-12,6,Tuesday,cloudy,0,2600.0,14.8,100,52.75
8-12,22,Saturday,fog,0,2600.0,14.8,100,52.57
8-12,8,Wednesday,clear,0,2600.0,14.8,100,47.48
8-12,12,Friday,rain,0,2600.0,14.8,100,47.48
8-12,10,Sunday,fog,0,2600.0,14.8,100,45.35
8-12,4,Monday,fog,0,2600.0,14.8,130.36,48.82
8-12,23,Monday,rain,0,2600.0,14.8,100,50.25
8-12,18,Wednesday,clear,0,2600.0,14.8,100,51.5
8-12,3,Saturday,rain,0,2600.0,14.8,100,50.24
8-12,3,Wednesday,clear,1,2600.0,14.8,100,56.92
8-12,11,Wednesday,cloudy,1,2600.0,14.8,100,54.32
8-12,23,Wednesday,rain,0,2600.0,14.8,120.0,47.84
8-12,17,Wednesday,cloudy,0,2600.0,14.8,100,47.81
8-12,6,Monday,cloudy,0,2600.0,14.8,100,55.32
8-12,13,Tuesday,rain,0,2600.0,14.8,100,45.78
8-12,20,Wednesday,clear,0,2600.0,14.8,100,54.55
8-12,15,Wednesday,rain,0,2600.0,14.8,100,43.22
8-12,20,Saturday,rain,0,2600.0,14.8,100,49.15
8-12,19,Sunday,cloudy,0,2600.0,14.8,100,48.11
8-12,5,Tuesday,clear,0,2600.0,14.8,100,53.96
8-12,8,Wednesday,clear,0,2600.0,14.8,100,46.1
8-12,7,Wednesday,cloudy,0,2600.0,14.8,100,44.44
8-12,19,Saturday,clear,1,2600.0,14.8,100,47.7
8-12,10,Friday,cloudy,0,2600.0,14.8,100,49.24
8-12,13,Sunday,cloudy,0,2600.0,14.8,100,51.08
8-12,9,Saturday,clear,0,2600.0,14.8,100,48.91
8-12,3,Thursday,rain,0,2600.0,14.8,100,46.61
8-12,1,Tuesday,fog,1,2600.0,14.8,100,50.17
8-12,8,Wednesday,fog,0,2600.0,14.8,144.8,41.27
8-12,8,Saturday,cloudy,0,2600.0,14.8,100,44.78
8-12,16,Friday,cloudy,1,2600.0,14.8,100,45.63
8-12,21,Friday,clear,1,2600.0,14.8,100,53.41
8-12,18,Thursday,cloudy,1,2600.0,14.8,100,50.15
8-12,8,Wednesday,cloudy,1,2600.0,14.8,100,47.44
8-12,4,Saturday,fog,0,2600.0,14.8,100,50.47
8-12,5,Sunday,cloudy,0,2600.0,14.8,100,52.48
8-12,23,Thursday,cloudy,0,2600.0,14.8,100,52.77
8-12,4,Thursday,rain,0,2600.0,14.8,117.69,50.86
8-12,12,Friday,fog,1,2600.0,14.8,100,52.18
8-12,4,Friday,rain,0,2600.0,14.8,100,46.11
8-12,7,Thursday,clear,0,2600.0,14.8,100,50.32
8-12,5,Thursday,rain,0,2600.0,14.8,100,46.75
8-12,20,Saturday,rain,0,2600.0,14.8,100,47.09
8-12,19,Sunday,cloudy,1,2600.0,14.8,100,48.97
8-12,6,Thursday,cloudy,0,2600.0,14.8,100,54.3
8-12,23,Monday,fog,0,2600.0,14.8,100,51.0
8-12,10,Sunday,cloudy,0,2600.0,14.8,100,47.59
8-12,3,Saturday,cloudy,0,2600.0,14.8,100,53.39
8-12,8,Wednesday,cloudy,0,2600.0,14.8,100,47.26
8-12,15,Thursday,fog,0,2600.0,14.8,115.84,41.92
8-12,2,Sunday,cloudy,1,2600.0,14.8,100,52.56
8-12,3,Wednesday,rain,0,2600.0,14.8,115.03,45.21
8-12,13,Monday,clear,0,2600.0,14.8,127.7,51.34
8-12,22,Saturday,fog,0,2600.0,14.8,125.59,52.45
8-12,20,Saturday,fog,0,2600.0,14.8,100,52.51
8-12,4,Thursday,fog,0,2600.0,14.8,100,47.57
8-12,5,Sunday,rain,0,2600.0,14.8,128.0,49.71
8-12,18,Monday,fog,1,2600.0,14.8,100,43.25
8-12,19,Sunday,clear,1,2600.0,14.8,100,48.89
8-12,19,Thursday,fog,0,2600.0,14.8,100,46.25
8-12,19,Sunday,clear,0,2600.0,14.8,100,51.68
8-12,14,Monday,rain,0,2600.0,14.8,100,46.65
8-12,10,Thursday,cloudy,0,2600.0,14.8,141.54,49.34
8-12,20,Friday,fog,0,2600.0,14.8,100,51.94
8-12,8,Tuesday,clear,0,2600.0,14.8,100,47.13
8-12,21,Tuesday,cloudy,1,2600.0,14.8,100,50.65
8-12,6,Sunday,clear,0,2600.0,14.8,100,55.91
8-12,22,Sunday,clear,1,2600.0,14.8,100,54.41
8-12,22,Sunday,rain,1,2600.0,14.8,100,49.02
8-12,21,Thursday,cloudy,0,2600.0,14.8,100,53.3
8-12,21,Saturday,clear,1,2600.0,14.8,100,52.43
9-10,4,Sunday,rain,1,1900.0,2.1,100,46.94
9-10,8,Wednesday,clear,1,1900.0,2.1,100,49.09
9-10,15,Tuesday,fog,0,1900.0,2.1,100,44.99
9-10,8,Friday,clear,0,1900.0,2.1,147.06,46.09
9-10,12,Friday,clear,0,1900.0,2.1,100,54.6
9-10,6,Friday,clear,0,1900.0,2.1,100,52.7
9-10,20,Monday,cloudy,0,1900.0,2.1,100,51.41
9-10,9,Tuesday,clear,0,1900.0,2.1,100,47.98
9-10,17,Friday,fog,0,1900.0,2.1,100,47.08
9-10,12,Monday,fog,0,1900.0,2.1,123.05,51.03
9-10,19,Tuesday,rain,0,1900.0,2.1,100,43.43
9-10,7,Sunday,cloudy,0,1900.0,2.1,100,44.49
9-10,10,Monday,cloudy,1,1900.0,2.1,100,47.28
9-10,20,Wednesday,fog,0,1900.0,2.1,100,51.14
9-10,17,Thursday,cloudy,0,1900.0,2.1,100,49.71
9-10,15,Wednesday,rain,0,1900.0,2.1,147.21,39.86
9-10,9,Sunday,clear,0,1900.0,2.1,131.1,47.95
9-10,15,Friday,rain,0,1900.0,2.1,100,42.48
9-10,18,Tuesday,cloudy,1,1900.0,2.1,109.93,49.96
9-10,11,Friday,clear,0,1900.0,2.1,100,54.71
9-10,22,Sunday,cloudy,0,1900.0,2.1,118.49,50.82
9-10,0,Monday,rain,1,1900.0,2.1,100,45.43
9-10,21,Saturday,fog,0,1900.0,2.1,100,49.79
9-10,19,Thursday,fog,0,1900.0,2.1,100,44.24
9-10,18,Sunday,fog,1,1900.0,2.1,100,42.6
9-10,5,Wednesday,clear,0,1900.0,2.1,130.14,51.58
9-10,8,Thursday,rain,0,1900.0,2.1,100,44.54
9-10,11,Wednesday,clear,0,1900.0,2.1,100,56.11
9-10,2,Wednesday,rain,1,1900.0,2.1,131.02,44.79
9-10,1,Saturday,clear,0,1900.0,2.1,123.45,52.97
9-10,10,Sunday,clear,0,1900.0,2.1,142.34,44.39
9-10,20,Sunday,fog,0,1900.0,2.1,100,49.64
9-10,15,Wednesday,rain,1,1900.0,2.1,100,43.84
9-10,10,Tuesday,clear,1,1900.0,2.1,100,49.06
9-10,12,Wednesday,cloudy,0,1900.0,2.1,100,52.74
9-10,0,Saturday,clear,0,1900.0,2.1,100,56.52
9-10,20,Tuesday,clear,0,1900.0,2.1,100,51.08
9-10,5,Thursday,fog,0,1900.0,2.1,104.59,48.68
9-10,23,Saturday,fog,0,1900.0,2.1,100,51.2
9-10,15,Wednesday,rain,0,1900.0,2.1,100,44.15
9-10,2,Monday,rain,0,1900.0,2.1,100,44.78
9-10,20,Monday,cloudy,0,1900.0,2.1,100,54.25
9-10,15,Thursday,fog,1,1900.0,2.1,100,45.83
9-10,16,Tuesday,cloudy,0,1900.0,2.1,100,46.39
9-10,12,Saturday,fog,1,1900.0,2.1,100,51.17
9-10,6,Thursday,fog,0,1900.0,2.1,100,51.02
9-10,2,Wednesday,fog,0,1900.0,2.1,100,50.55
9-10,8,Sunday,rain,0,1900.0,2.1,100,43.69
9-10,12,Sunday,cloudy,0,1900.0,2.1,100,53.24
9-10,13,Thursday,rain,0,1900.0,2.1,100,47.38
9-10,1,Friday,fog,0,1900.0,2.1,100,49.0
9-10,22,Monday,clear,1,1900.0,2.1,113.52,53.2
9-10,15,Tuesday,fog,0,1900.0,2.1,100,46.7
9-10,2,Saturday,rain,0,1900.0,2.1,100,46.89
9-10,0,Monday,cloudy,0,1900.0,2.1,112.46,54.51
9-10,11,Wednesday,cloudy,0,1900.0,2.1,100,53.69
9-10,6,Tuesday,clear,1,1900.0,2.1,104.92,54.05
9-10,6,Saturday,rain,1,1900.0,2.1,100,50.34
9-10,23,Wednesday,cloudy,0,1900.0,2.1,100,53.53
9-10,18,Saturday,fog,0,1900.0,2.1,136.53,42.51
9-10,14,Wednesday,cloudy,1,1900.0,2.1,100,51.02
9-10,5,Saturday,fog,0,1900.0,2.1,111.82,48.57
9-10,14,Wednesday,rain,0,1900.0,2.1,100,50.64
9-10,22,Monday,clear,0,1900.0,2.1,100,54.88
9-10,17,Saturday,cloudy,0,1900.0,2.1,100,47.76
9-10,8,Thursday,clear,0,1900.0,2.1,100,45.31
9-10,10,Friday,rain,1,1900.0,2.1,137.76,42.98
9-10,0,Friday,clear,0,1900.0,2.1,100,52.15
9-10,3,Saturday,rain,1,1900.0,2.1,100,49.5
9-10,15,Wednesday,fog,1,1900.0,2.1,112.16,45.25
9-10,4,Sunday,fog,0,1900.0,2.1,100,47.96
9-10,19,Monday,cloudy,1,1900.0,2.1,124.36,46.57
9-10,8,Thursday,fog,0,1900.0,2.1,100,44.4
9-10,16,Saturday,clear,0,1900.0,2.1,137.45,48.14
9-10,5,Wednesday,cloudy,0,1900.0,2.1,100,54.46
9-10,21,Tuesday,clear,1,1900.0,2.1,134.81,52.84
9-10,4,Friday,clear,0,1900.0,2.1,105.78,51.65
9-10,9,Tuesday,cloudy,0,1900.0,2.1,100,43.75
9-10,14,Saturday,rain,1,1900.0,2.1,100,48.96
9-10,5,Monday,clear,0,1900.0,2.1,135.73,55.15
9-10,20,Sunday,fog,0,1900.0,2.1,100,50.13
9-10,8,Thursday,clear,0,1900.0,2.1,100,49.9
9-10,13,Wednesday,cloudy,0,1900.0,2.1,100,49.84
9-10,20,Sunday,clear,0,1900.0,2.1,100,54.99
9-10,14,Saturday,fog,0,1900.0,2.1,100,49.41
9-10,4,Monday,fog,0,1900.0,2.1,100,52.27
9-10,7,Tuesday,clear,0,1900.0,2.1,100,44.97
9-10,11,Friday,fog,1,1900.0,2.1,100,51.8
9-10,7,Monday,clear,0,1900.0,2.1,100,46.51
9-10,17,Tuesday,fog,1,1900.0,2.1,100,44.37
9-10,16,Monday,cloudy,1,1900.0,2.1,100,46.41
9-10,8,Tuesday,rain,0,1900.0,2.1,100,41.91
9-10,9,Friday,fog,0,1900.0,2.1,100,45.54
9-10,22,Tuesday,clear,0,1900.0,2.1,104.85,52.7
9-10,2,Saturday,fog,0,1900.0,2.1,100,48.66
9-10,10,Tuesday,cloudy,0,1900.0,2.1,114.61,45.04
9-10,8,Friday,cloudy,0,1900.0,2.1,138.95,47.76
9-10,7,Monday,clear,1,1900.0,2.1,120.27,48.14
9-10,4,Sunday,rain,0,1900.0,2.1,100,44.82
9-10,0,Wednesday,cloudy,0,1900.0,2.1,100,51.92
9-10,15,Thursday,fog,0,1900.0,2.1,142.44,43.24
9-10,0,Sunday,rain,0,1900.0,2.1,100,49.14
9-10,14,Sunday,fog,0,1900.0,2.1,100,49.0
9-10,3,Sunday,rain,0,1900.0,2.1,100,46.92
9-10,23,Monday,cloudy,0,1900.0,2.1,101.17,55.0
9-10,8,Thursday,rain,0,1900.0,2.1,100.21,39.71
9-10,3,Saturday,fog,0,1900.0,2.1,100,50.28
9-10,22,Friday,cloudy,0,1900.0,2.1,112.72,50.46
9-10,0,Wednesday,fog,0,1900.0,2.1,100,51.93
9-10,14,Tuesday,cloudy,0,1900.0,2.1,100,52.76
9-10,20,Monday,rain,0,1900.0,2.1,100,46.59
9-10,11,Monday,cloudy,0,1900.0,2.1,100,53.24
9-10,5,Sunday,cloudy,0,1900.0,2.1,100,51.17
9-10,18,Saturday,rain,0,1900.0,2.1,100,41.83
9-10,1,Sunday,rain,0,1900.0,2.1,100,49.8
9-10,0,Wednesday,cloudy,1,1900.0,2.1,100,51.64
9-10,0,Friday,rain,1,1900.0,2.1,100,48.51
9-10,2,Friday,cloudy,0,1900.0,2.1,100,51.46
9-10,23,Sunday,clear,0,1900.0,2.1,100,55.63
9-10,16,Wednesday,fog,0,1900.0,2.1,100,46.6
10-11,18,Sunday,clear,1,2400.0,8.7,100,46.27
10-11,19,Thursday,fog,0,2400.0,8.7,100,45.73
10-11,20,Friday,rain,1,2400.0,8.7,100,46.39
10-11,13,Saturday,clear,0,2400.0,8.7,100,53.13
10-11,1,Friday,fog,0,2400.0,8.7,100,51.29
10-11,0,Friday,clear,0,2400.0,8.7,100,56.95
10-11,9,Wednesday,rain,0,2400.0,8.7,100,44.84
10-11,6,Friday,rain,0,2400.0,8.7,100,47.14
10-11,16,Tuesday,cloudy,0,2400.0,8.7,100,48.97
10-11,14,Monday,cloudy,0,2400.0,8.7,100,55.56
10-11,17,Wednesday,fog,0,2400.0,8.7,100,42.18
10-11,12,Sunday,cloudy,0,2400.0,8.7,100,54.97
10-11,1,Tuesday,fog,0,2400.0,8.7,100,48.88
10-11,21,Thursday,cloudy,1,2400.0,8.7,100,54.75
10-11,7,Monday,fog,0,2400.0,8.7,100,43.48
10-11,21,Saturday,rain,0,2400.0,8.7,100,46.84
10-11,18,Saturday,rain,0,2400.0,8.7,100,40.59
10-11,2,Friday,rain,0,2400.0,8.7,100,46.41
10-11,15,Sunday,fog,0,2400.0,8.7,100,44.08
10-11,20,Monday,rain,1,2400.0,8.7,100,47.7
10-11,7,Monday,clear,1,2400.0,8.7,100,47.52
10-11,23,Monday,cloudy,0,2400.0,8.7,100,54.08
10-11,15,Sunday,clear,1,2400.0,8.7,100,49.06
10-11,9,Saturday,fog,0,2400.0,8.7,100,44.67
10-11,5,Thursday,fog,0,2400.0,8.7,100,51.85
10-11,11,Wednesday,cloudy,0,2400.0,8.7,100,53.49
10-11,5,Sunday,cloudy,1,2400.0,8.7,100,51.83
10-11,12,Thursday,fog,0,2400.0,8.7,100,47.5
10-11,15,Thursday,fog,1,2400.0,8.7,100,47.31
10-11,4,Friday,rain,0,2400.0,8.7,100,45.89
10-11,23,Monday,fog,0,2400.0,8.7,149.52,49.4
10-11,14,Sunday,clear,0,2400.0,8.7,100,53.71
10-11,3,Friday,clear,0,2400.0,8.7,140.23,56.36
10-11,20,Friday,fog,1,2400.0,8.7,100,47.29
10-11,22,Wednesday,clear,0,2400.0,8.7,100,51.58
10-11,19,Friday,clear,0,2400.0,8.7,100,48.65
10-11,5,Tuesday,cloudy,0,2400.0,8.7,100,50.94
10-11,21,Saturday,clear,1,2400.0,8.7,100,51.36
10-11,0,Sunday,fog,0,2400.0,8.7,100,49.96
10-11,14,Monday,rain,0,2400.0,8.7,100,48.62
10-11,9,Tuesday,rain,0,2400.0,8.7,100,39.2
10-11,8,Monday,fog,1,2400.0,8.7,100,43.02
10-11,19,Saturday,rain,0,2400.0,8.7,100,40.77
10-11,21,Tuesday,rain,0,2400.0,8.7,100,49.91
10-11,19,Thursday,clear,1,2400.0,8.7,143.16,46.35
10-11,7,Monday,clear,0,2400.0,8.7,100,47.94
10-11,9,Sunday,cloudy,0,2400.0,8.7,100,47.58
10-11,1,Saturday,rain,0,2400.0,8.7,101.21,46.14
10-11,9,Saturday,rain,0,2400.0,8.7,100,40.82
10-11,13,Tuesday,fog,0,2400.0,8.7,100,50.73
10-11,21,Saturday,fog,0,2400.0,8.7,100,47.72
10-11,14,Saturday,clear,0,2400.0,8.7,100,56.11
10-11,14,Tuesday,clear,0,2400.0,8.7,100,54.39
10-11,4,Friday,clear,0,2400.0,8.7,100,55.15
10-11,20,Saturday,cloudy,0,2400.0,8.7,100,54.55
10-11,9,Monday,clear,0,2400.0,8.7,100,45.49
10-11,9,Thursday,clear,1,2400.0,8.7,100,50.46
10-11,16,Sunday,rain,0,2400.0,8.7,100,40.9
10-11,20,Sunday,fog,0,2400.0,8.7,100,50.03
10-11,22,Monday,rain,0,2400.0,8.7,100,47.02
10-11,18,Friday,rain,1,2400.0,8.7,100,41.3
10-11,4,Monday,cloudy,0,2400.0,8.7,100,55.83
10-11,12,Thursday,rain,1,2400.0,8.7,100,49.29
10-11,7,Tuesday,cloudy,0,2400.0,8.7,100,47.27
10-11,8,Saturday,fog,0,2400.0,8.7,100,41.65
10-11,11,Friday,fog,0,2400.0,8.7,100,48.2
10-11,22,Tuesday,clear,0,2400.0,8.7,100,55.63
10-11,9,Thursday,cloudy,0,2400.0,8.7,100,49.11
10-11,6,Friday,cloudy,0,2400.0,8.7,100,52.65
10-11,6,Sunday,rain,0,2400.0,8.7,100,47.54
10-11,21,Tuesday,rain,0,2400.0,8.7,116.99,47.77
10-11,1,Sunday,fog,0,2400.0,8.7,100,50.72
10-11,15,Thursday,fog,1,2400.0,8.7,100,43.59
10-11,22,Saturday,rain,0,2400.0,8.7,100,47.3
10-11,17,Monday,clear,0,2400.0,8.7,100,47.16
10-11,14,Sunday,rain,0,2400.0,8.7,100,50.68
10-11,10,Friday,cloudy,0,2400.0,8.7,100,48.24
10-11,12,Sunday,rain,1,2400.0,8.7,100,50.83
10-11,17,Friday,rain,1,2400.0,8.7,100,40.91
10-11,18,Friday,cloudy,0,2400.0,8.7,144.11,46.4
10-11,10,Monday,cloudy,0,2400.0,8.7,100,45.26
10-11,6,Sunday,fog,1,2400.0,8.7,100,48.41
10-11,13,Sunday,cloudy,1,2400.0,8.7,100,51.28
10-11,13,Sunday,cloudy,0,2400.0,8.7,100,51.08
10-11,5,Tuesday,fog,0,2400.0,8.7,100,52.91
10-11,0,Saturday,fog,0,2400.0,8.7,100,51.23
10-11,23,Monday,fog,0,2400.0,8.7,100,48.07
10-11,23,Wednesday,fog,0,2400.0,8.7,100,47.79
10-11,8,Saturday,fog,0,2400.0,8.7,100,43.84
10-11,17,Monday,rain,0,2400.0,8.7,100,42.6
10-11,18,Sunday,cloudy,0,2400.0,8.7,100,50.93
10-11,2,Thursday,clear,1,2400.0,8.7,100,53.75
10-11,4,Sunday,rain,0,2400.0,8.7,100,50.54
10-11,20,Saturday,rain,0,2400.0,8.7,100,45.6
10-11,15,Sunday,cloudy,1,2400.0,8.7,100,50.91
10-11,20,Wednesday,clear,1,2400.0,8.7,100,51.57
10-11,4,Saturday,rain,0,2400.0,8.7,100,46.37
10-11,20,Sunday,fog,0,2400.0,8.7,100,50.57
10-11,0,Wednesday,fog,0,2400.0,8.7,100,47.27
10-11,7,Wednesday,cloudy,0,2400.0,8.7,100,45.23
10-11,7,Thursday,clear,0,2400.0,8.7,100,49.08
10-11,6,Wednesday,fog,0,2400.0,8.7,100,47.35
10-11,7,Monday,rain,0,2400.0,8.7,100,41.56
10-11,8,Saturday,cloudy,1,2400.0,8.7,100,44.05
10-11,13,Monday,clear,1,2400.0,8.7,100,52.36
10-11,14,Wednesday,cloudy,0,2400.0,8.7,100,55.17
10-11,7,Sunday,cloudy,0,2400.0,8.7,116.36,48.37
10-11,21,Sunday,clear,0,2400.0,8.7,100,52.57
10-11,5,Saturday,cloudy,0,2400.0,8.7,100,55.77
10-11,15,Friday,fog,0,2400.0,8.7,100,43.03
10-11,20,Friday,rain,0,2400.0,8.7,100,47.47
10-11,3,Thursday,cloudy,0,2400.0,8.7,100,51.63
10-11,15,Saturday,fog,0,2400.0,8.7,100,45.28
10-11,1,Monday,fog,0,2400.0,8.7,100,48.85
10-11,14,Friday,fog,0,2400.0,8.7,100,51.43
10-11,10,Wednesday,clear,1,2400.0,8.7,100,48.05
10-11,5,Sunday,cloudy,1,2400.0,8.7,100,51.78
10-11,7,Tuesday,cloudy,1,2400.0,8.7,100,45.85
10-11,20,Sunday,fog,0,2400.0,8.7,100,52.3
10-11,15,Wednesday,rain,0,2400.0,8.7,100,45.12
11-F2,12,Sunday,fog,0,2200.0,3.6,100,50.61
11-F2,22,Thursday,fog,1,2200.0,3.6,100,51.04
11-F2,3,Tuesday,cloudy,0,2200.0,3.6,100,51.55
11-F2,3,Tuesday,fog,0,2200.0,3.6,100,51.76
11-F2,11,Sunday,fog,0,2200.0,3.6,111.8,49.29
11-F2,9,Wednesday,fog,0,2200.0,3.6,100,43.75
11-F2,5,Wednesday,cloudy,0,2200.0,3.6,100,52.76
11-F2,6,Monday,clear,0,2200.0,3.6,100,53.27
11-F2,8,Wednesday,clear,0,2200.0,3.6,100,45.86
11-F2,3,Wednesday,rain,0,2200.0,3.6,100,50.18
11-F2,1,Friday,rain,1,2200.0,3.6,100,49.05
11-F2,22,Tuesday,clear,0,2200.0,3.6,100,54.86
11-F2,0,Tuesday,fog,0,2200.0,3.6,100,50.06
11-F2,18,Saturday,cloudy,1,2200.0,3.6,100,50.05
11-F2,22,Wednesday,cloudy,0,2200.0,3.6,100,50.25
11-F2,11,Thursday,cloudy,0,2200.0,3.6,100,50.17
11-F2,16,Wednesday,fog,1,2200.0,3.6,100,42.11
11-F2,14,Tuesday,fog,1,2200.0,3.6,100,48.37
11-F2,0,Thursday,fog,0,2200.0,3.6,100,47.57
11-F2,13,Thursday,cloudy,0,2200.0,3.6,100,53.19
11-F2,3,Friday,cloudy,1,2200.0,3.6,100,50.98
11-F2,13,Wednesday,cloudy,1,2200.0,3.6,100,50.18
11-F2,17,Tuesday,clear,1,2200.0,3.6,100,48.05
11-F2,22,Thursday,clear,0,2200.0,3.6,121.33,53.07
11-F2,16,Tuesday,fog,1,2200.0,3.6,100,46.45
